업종명,소속종목수,소속종목명,ROE,PER,PBR,DVR,PER_AVG,url
반도체와반도체장비,134,로체시스템즈,17.03,7.11,1.08,0.29,8.13,https://finance.naver.com/item/main.naver?code=071280
반도체와반도체장비,134,제이티,39.31,4.34,1.39,N/A,8.13,https://finance.naver.com/item/main.naver?code=089790
반도체와반도체장비,134,엑시콘,8.57,9.40,0.76,1.03,8.13,https://finance.naver.com/item/main.naver?code=092870
반도체와반도체장비,134,덕산하이메탈,13.06,9.33,1.09,N/A,8.13,https://finance.naver.com/item/main.naver?code=077360
반도체와반도체장비,134,라온테크,35.55,25.99,7.76,N/A,8.13,https://finance.naver.com/item/main.naver?code=232680
반도체와반도체장비,134,유니셈,13.22,9.72,1.17,1.60,8.13,https://finance.naver.com/item/main.naver?code=036200
반도체와반도체장비,134,피델릭스,23.88,5.30,1.13,N/A,8.13,https://finance.naver.com/item/main.naver?code=032580
반도체와반도체장비,134,유진테크,21.93,9.63,1.87,1.01,8.13,https://finance.naver.com/item/main.naver?code=084370
반도체와반도체장비,134,오션브릿지,15.77,11.16,1.64,2.17,8.13,https://finance.naver.com/item/main.naver?code=241790
반도체와반도체장비,134,지앤비에스엔지니어링,,8.02,1.61,N/A,8.13,https://finance.naver.com/item/main.naver?code=382800
반도체와반도체장비,134,SK하이닉스 ,18.88,6.03,0.98,1.62,8.13,https://finance.naver.com/item/main.naver?code=000660
반도체와반도체장비,134,싸이맥스,14.16,7.91,1.00,2.77,8.13,https://finance.naver.com/item/main.naver?code=160980
반도체와반도체장비,134,유니테스트,-5.46,N/A,2.66,N/A,8.13,https://finance.naver.com/item/main.naver?code=086390
반도체와반도체장비,134,네오셈,18.66,14.00,2.26,0.44,8.13,https://finance.naver.com/item/main.naver?code=253590
반도체와반도체장비,134,DB하이텍1우 ,46.17,6.92,2.54,0.61,8.13,https://finance.naver.com/item/main.naver?code=000995
반도체와반도체장비,134,디엔에프,10.27,13.78,1.29,1.24,8.13,https://finance.naver.com/item/main.naver?code=092070
반도체와반도체장비,134,삼성전자우 ,15.10,8.36,1.17,2.62,8.13,https://finance.naver.com/item/main.naver?code=005935
반도체와반도체장비,134,두산테스나,20.32,9.65,1.80,0.56,8.13,https://finance.naver.com/item/main.naver?code=131970
반도체와반도체장비,134,케이엔더블유,-3.84,N/A,2.18,N/A,8.13,https://finance.naver.com/item/main.naver?code=105330
반도체와반도체장비,134,티에스이,22.05,11.55,2.20,0.86,8.13,https://finance.naver.com/item/main.naver?code=131290
반도체와반도체장비,134,해성디에스 ,43.00,7.49,2.69,1.03,8.13,https://finance.naver.com/item/main.naver?code=195870
반도체와반도체장비,134,리노공업,28.84,18.60,4.87,1.74,8.13,https://finance.naver.com/item/main.naver?code=058470
반도체와반도체장비,134,마이크로프랜드,10.11,9.91,0.95,N/A,8.13,https://finance.naver.com/item/main.naver?code=147760
반도체와반도체장비,134,바이옵트로,,106.03,2.02,N/A,8.13,https://finance.naver.com/item/main.naver?code=222160
반도체와반도체장비,134,미코,-10.23,N/A,1.39,0.80,8.13,https://finance.naver.com/item/main.naver?code=059090
반도체와반도체장비,134,하나마이크론,18.43,13.57,2.20,N/A,8.13,https://finance.naver.com/item/main.naver?code=067310
반도체와반도체장비,134,네패스아크,14.21,13.03,1.66,N/A,8.13,https://finance.naver.com/item/main.naver?code=330860
반도체와반도체장비,134,에스티아이,19.42,6.38,1.07,1.33,8.13,https://finance.naver.com/item/main.naver?code=039440
반도체와반도체장비,134,원익IPS,19.00,9.87,1.70,1.06,8.13,https://finance.naver.com/item/main.naver?code=240810
반도체와반도체장비,134,엘비루셈,11.29,8.82,0.94,N/A,8.13,https://finance.naver.com/item/main.naver?code=376190
반도체와반도체장비,134,아이원스,19.61,7.08,1.23,N/A,8.13,https://finance.naver.com/item/main.naver?code=114810
반도체와반도체장비,134,삼성전자 ,15.10,9.10,1.28,2.41,8.13,https://finance.naver.com/item/main.naver?code=005930
반도체와반도체장비,134,피에스엠씨,-1.97,N/A,2.69,N/A,8.13,https://finance.naver.com/item/main.naver?code=024850
반도체와반도체장비,134,프로텍,19.34,5.41,0.83,1.71,8.13,https://finance.naver.com/item/main.naver?code=053610
반도체와반도체장비,134,엘오티베큠,8.32,12.86,0.98,0.86,8.13,https://finance.naver.com/item/main.naver?code=083310
반도체와반도체장비,134,한미반도체 ,34.35,10.74,3.25,2.45,8.13,https://finance.naver.com/item/main.naver?code=042700
반도체와반도체장비,134,이오테크닉스,16.60,12.41,1.90,1.19,8.13,https://finance.naver.com/item/main.naver?code=039030
반도체와반도체장비,134,엑사이엔씨,5.33,14.44,0.76,N/A,8.13,https://finance.naver.com/item/main.naver?code=054940
반도체와반도체장비,134,엔시트론,-5.84,N/A,1.28,N/A,8.13,https://finance.naver.com/item/main.naver?code=101400
반도체와반도체장비,134,영창케미칼,,N/A,3.82,N/A,8.13,https://finance.naver.com/item/main.naver?code=112290
반도체와반도체장비,134,한국전자홀딩스 ,20.77,2.60,0.45,N/A,8.13,https://finance.naver.com/item/main.naver?code=006200
반도체와반도체장비,134,디아이 ,7.12,18.65,1.07,3.30,8.13,https://finance.naver.com/item/main.naver?code=003160
반도체와반도체장비,134,시그네틱스,12.49,9.68,1.14,N/A,8.13,https://finance.naver.com/item/main.naver?code=033170
반도체와반도체장비,134,테스,18.12,7.75,1.24,2.74,8.13,https://finance.naver.com/item/main.naver?code=095610
반도체와반도체장비,134,SK스퀘어 ,,2.55,0.33,N/A,8.13,https://finance.naver.com/item/main.naver?code=402340
반도체와반도체장비,134,가온칩스,,N/A,N/A,N/A,9.05,https://finance.naver.com/item/main.naver?code=399720
반도체와반도체장비,134,SFA반도체,15.73,13.33,1.89,N/A,8.13,https://finance.naver.com/item/main.naver?code=036540
반도체와반도체장비,134,램테크놀러지,10.66,18.59,1.87,N/A,8.13,https://finance.naver.com/item/main.naver?code=171010
반도체와반도체장비,134,코디엠,-19.80,N/A,0.72,N/A,8.13,https://finance.naver.com/item/main.naver?code=224060
반도체와반도체장비,134,유니퀘스트 ,24.40,3.38,0.70,3.35,8.13,https://finance.naver.com/item/main.naver?code=077500
반도체와반도체장비,134,엠케이전자,4.85,14.01,0.62,1.25,8.13,https://finance.naver.com/item/main.naver?code=033160
반도체와반도체장비,134,큐에스아이,3.82,44.13,1.46,0.81,8.13,https://finance.naver.com/item/main.naver?code=066310
반도체와반도체장비,134,코세스,26.99,13.18,2.80,N/A,8.13,https://finance.naver.com/item/main.naver?code=089890
반도체와반도체장비,134,에스앤에스텍,6.83,38.31,2.47,0.47,8.13,https://finance.naver.com/item/main.naver?code=101490
반도체와반도체장비,134,테라셈,-33.58,N/A,0.11,N/A,9.05,https://finance.naver.com/item/main.naver?code=182690
반도체와반도체장비,134,엔지스테크널러지,-149.58,N/A,5.15,N/A,8.13,https://finance.naver.com/item/main.naver?code=208860
반도체와반도체장비,134,씨앤지하이테크,7.14,19.00,1.27,1.22,8.13,https://finance.naver.com/item/main.naver?code=264660
반도체와반도체장비,134,시스웍,-63.10,N/A,1.86,N/A,8.13,https://finance.naver.com/item/main.naver?code=269620
반도체와반도체장비,134,지오엘리먼트,,16.79,2.51,0.54,8.13,https://finance.naver.com/item/main.naver?code=311320
반도체와반도체장비,134,하이딥,0.03,N/A,0.88,N/A,9.05,https://finance.naver.com/item/main.naver?code=365590
반도체와반도체장비,134,WI,-38.78,N/A,2.41,N/A,8.13,https://finance.naver.com/item/main.naver?code=073570
반도체와반도체장비,134,하나머티리얼즈,30.97,9.81,2.70,1.58,8.13,https://finance.naver.com/item/main.naver?code=166090
반도체와반도체장비,134,지니틱스,-5.75,N/A,2.89,N/A,8.13,https://finance.naver.com/item/main.naver?code=303030
반도체와반도체장비,134,케이씨 ,10.59,3.35,0.33,1.66,8.13,https://finance.naver.com/item/main.naver?code=029460
반도체와반도체장비,134,피에스케이,23.89,7.55,1.62,1.71,8.13,https://finance.naver.com/item/main.naver?code=319660
반도체와반도체장비,134,케이씨텍 ,14.53,6.24,0.85,1.32,8.13,https://finance.naver.com/item/main.naver?code=281820
반도체와반도체장비,134,제주반도체,26.66,5.30,1.19,N/A,8.13,https://finance.naver.com/item/main.naver?code=080220
반도체와반도체장비,134,피에스케이홀딩스,12.04,6.42,0.71,4.58,8.13,https://finance.naver.com/item/main.naver?code=031980
반도체와반도체장비,134,오로스테크놀로지,,N/A,2.11,N/A,8.13,https://finance.naver.com/item/main.naver?code=322310
반도체와반도체장비,134,KEC ,5.64,27.83,1.36,N/A,8.13,https://finance.naver.com/item/main.naver?code=092220
반도체와반도체장비,134,레이저쎌,,N/A,N/A,N/A,9.05,https://finance.naver.com/item/main.naver?code=412350
반도체와반도체장비,134,에이디테크놀로지,8.17,13.88,1.08,0.52,8.13,https://finance.naver.com/item/main.naver?code=200710
반도체와반도체장비,134,와이아이케이,15.18,8.06,1.14,N/A,8.13,https://finance.naver.com/item/main.naver?code=232140
반도체와반도체장비,134,원익홀딩스,10.12,3.14,0.30,N/A,8.13,https://finance.naver.com/item/main.naver?code=030530
반도체와반도체장비,134,샘씨엔에스,15.29,15.99,2.26,N/A,8.13,https://finance.naver.com/item/main.naver?code=252990
반도체와반도체장비,134,성우테크론,11.29,6.99,0.71,0.83,8.13,https://finance.naver.com/item/main.naver?code=045300
반도체와반도체장비,134,뉴파워프라즈마,9.69,10.71,0.92,1.09,8.13,https://finance.naver.com/item/main.naver?code=144960
반도체와반도체장비,134,넥스트칩,,N/A,7.27,N/A,8.13,https://finance.naver.com/item/main.naver?code=396270
반도체와반도체장비,134,GST,26.76,5.25,1.19,1.35,8.13,https://finance.naver.com/item/main.naver?code=083450
반도체와반도체장비,134,네온테크,-10.99,N/A,4.50,N/A,8.13,https://finance.naver.com/item/main.naver?code=306620
반도체와반도체장비,134,서플러스글로벌,20.04,4.11,0.71,1.46,8.13,https://finance.naver.com/item/main.naver?code=140070
반도체와반도체장비,134,솔브레인,25.89,10.92,2.51,0.90,8.13,https://finance.naver.com/item/main.naver?code=357780
반도체와반도체장비,134,러셀,14.77,16.61,2.06,0.81,8.13,https://finance.naver.com/item/main.naver?code=217500
반도체와반도체장비,134,알에프세미,-24.17,N/A,1.32,N/A,8.13,https://finance.naver.com/item/main.naver?code=096610
반도체와반도체장비,134,엘비세미콘,16.54,11.72,1.71,0.54,8.13,https://finance.naver.com/item/main.naver?code=061970
반도체와반도체장비,134,앤씨앤,-61.13,N/A,1.03,N/A,8.13,https://finance.naver.com/item/main.naver?code=092600
반도체와반도체장비,134,주성엔지니어링,52.02,4.62,1.94,0.94,8.13,https://finance.naver.com/item/main.naver?code=036930
반도체와반도체장비,134,제우스,6.54,18.09,1.12,0.36,8.13,https://finance.naver.com/item/main.naver?code=079370
반도체와반도체장비,134,네패스,-21.97,N/A,2.99,N/A,8.13,https://finance.naver.com/item/main.naver?code=033640
반도체와반도체장비,134,기가레인,3.48,61.40,2.03,N/A,8.13,https://finance.naver.com/item/main.naver?code=049080
반도체와반도체장비,134,윈팩,-10.98,N/A,1.15,N/A,8.13,https://finance.naver.com/item/main.naver?code=097800
반도체와반도체장비,134,티씨케이,27.54,15.29,3.79,1.27,8.13,https://finance.naver.com/item/main.naver?code=064760
반도체와반도체장비,134,코미코,24.24,9.27,1.98,1.20,8.13,https://finance.naver.com/item/main.naver?code=183300
반도체와반도체장비,134,텔레칩스,10.29,18.70,1.70,0.82,8.13,https://finance.naver.com/item/main.naver?code=054450
반도체와반도체장비,134,다믈멀티미디어,4.75,37.22,1.64,N/A,8.13,https://finance.naver.com/item/main.naver?code=093640
반도체와반도체장비,134,칩스앤미디어,18.84,25.04,4.42,0.95,8.13,https://finance.naver.com/item/main.naver?code=094360
반도체와반도체장비,134,비케이홀딩스,-11.29,N/A,1.76,N/A,8.13,https://finance.naver.com/item/main.naver?code=050090
반도체와반도체장비,134,오디텍,0.40,84.60,0.46,1.88,8.13,https://finance.naver.com/item/main.naver?code=080520
반도체와반도체장비,134,한양디지텍,38.61,6.75,2.07,N/A,8.13,https://finance.naver.com/item/main.naver?code=078350
반도체와반도체장비,134,메카로,6.21,14.79,0.86,1.24,8.13,https://finance.naver.com/item/main.naver?code=241770
반도체와반도체장비,134,넥스틴,44.38,17.74,6.65,0.90,8.13,https://finance.naver.com/item/main.naver?code=348210
반도체와반도체장비,134,티엘비,27.75,8.59,2.11,0.59,8.13,https://finance.naver.com/item/main.naver?code=356860
반도체와반도체장비,134,에프에스티,7.77,20.58,1.41,0.90,8.13,https://finance.naver.com/item/main.naver?code=036810
반도체와반도체장비,134,픽셀플러스,6.18,13.04,0.61,N/A,8.13,https://finance.naver.com/item/main.naver?code=087600
반도체와반도체장비,134,유니트론텍,15.48,6.74,0.95,1.54,8.13,https://finance.naver.com/item/main.naver?code=142210
반도체와반도체장비,134,ISC,17.68,15.76,2.53,0.55,8.13,https://finance.naver.com/item/main.naver?code=095340
반도체와반도체장비,134,비씨엔씨,,24.80,3.66,N/A,8.13,https://finance.naver.com/item/main.naver?code=146320
반도체와반도체장비,134,동진쎄미켐,24.52,13.04,2.81,0.32,8.13,https://finance.naver.com/item/main.naver?code=005290
반도체와반도체장비,134,아이앤씨,-1.59,N/A,1.21,N/A,8.13,https://finance.naver.com/item/main.naver?code=052860
반도체와반도체장비,134,KX하이텍,9.90,7.91,0.70,N/A,8.13,https://finance.naver.com/item/main.naver?code=052900
반도체와반도체장비,134,바른전자,1.30,78.08,0.96,N/A,8.13,https://finance.naver.com/item/main.naver?code=064520
반도체와반도체장비,134,젬백스,7.11,50.95,3.48,N/A,8.13,https://finance.naver.com/item/main.naver?code=082270
반도체와반도체장비,134,타이거일렉,8.21,25.04,1.97,N/A,8.13,https://finance.naver.com/item/main.naver?code=219130
반도체와반도체장비,134,어보브반도체,16.32,11.97,1.74,2.01,8.13,https://finance.naver.com/item/main.naver?code=102120
반도체와반도체장비,134,아진엑스텍,9.70,26.51,2.38,1.32,8.13,https://finance.naver.com/item/main.naver?code=059120
철강,53,세아특수강 ,8.29,6.32,0.49,6.11,3.21,https://finance.naver.com/item/main.naver?code=019440
철강,53,세아홀딩스 ,4.40,5.50,0.23,2.25,3.21,https://finance.naver.com/item/main.naver?code=058650
철강,53,세아베스틸지주 ,9.80,3.68,0.34,8.31,3.21,https://finance.naver.com/item/main.naver?code=001430
철강,53,CS홀딩스 ,6.75,5.18,0.33,0.64,3.21,https://finance.naver.com/item/main.naver?code=000590
철강,53,KG ETS,8.13,22.37,1.74,0.74,3.21,https://finance.naver.com/item/main.naver?code=151860
철강,53,한국선재,15.14,7.90,1.04,N/A,3.21,https://finance.naver.com/item/main.naver?code=025550
철강,53,동국제강 ,29.80,1.68,0.42,2.88,3.21,https://finance.naver.com/item/main.naver?code=001230
철강,53,대한제강 ,23.53,2.68,0.44,2.61,3.21,https://finance.naver.com/item/main.naver?code=084010
철강,53,원일특강,14.20,2.77,0.37,2.14,3.21,https://finance.naver.com/item/main.naver?code=012620
철강,53,TCC스틸 ,21.84,9.48,1.84,1.17,3.21,https://finance.naver.com/item/main.naver?code=002710
철강,53,KG스틸 ,20.61,5.61,1.05,0.74,3.21,https://finance.naver.com/item/main.naver?code=016380
철강,53,휴스틸 ,16.51,3.27,0.44,2.04,3.21,https://finance.naver.com/item/main.naver?code=005010
철강,53,동일철강,-45.19,N/A,1.00,N/A,3.21,https://finance.naver.com/item/main.naver?code=023790
철강,53,세아제강 ,21.70,3.59,0.70,1.82,3.21,https://finance.naver.com/item/main.naver?code=306200
철강,53,조선선재 ,10.61,14.09,1.16,1.00,3.21,https://finance.naver.com/item/main.naver?code=120030
철강,53,대창스틸,41.62,1.61,0.55,4.24,3.21,https://finance.naver.com/item/main.naver?code=140520
철강,53,영흥 ,6.81,7.59,0.34,N/A,3.21,https://finance.naver.com/item/main.naver?code=012160
철강,53,삼현철강,15.51,3.30,0.47,5.43,3.21,https://finance.naver.com/item/main.naver?code=017480
철강,53,현대제철 ,10.89,2.27,0.23,3.03,3.21,https://finance.naver.com/item/main.naver?code=004020
철강,53,한국철강 ,11.96,3.72,0.37,3.59,3.21,https://finance.naver.com/item/main.naver?code=104700
철강,53,한국주강 ,3.60,29.12,0.98,N/A,3.21,https://finance.naver.com/item/main.naver?code=025890
철강,53,동일산업 ,10.80,10.28,0.95,2.21,3.21,https://finance.naver.com/item/main.naver?code=004890
철강,53,만호제강 ,4.25,13.42,0.36,0.70,3.21,https://finance.naver.com/item/main.naver?code=001080
철강,53,NI스틸 ,23.73,3.79,0.81,1.64,3.21,https://finance.naver.com/item/main.naver?code=008260
철강,53,한국특강 ,30.00,3.26,0.89,N/A,3.21,https://finance.naver.com/item/main.naver?code=007280
철강,53,동국S&C;,6.74,22.88,1.47,1.37,3.21,https://finance.naver.com/item/main.naver?code=100130
철강,53,KISCO홀딩스 ,10.26,2.57,0.19,2.86,3.21,https://finance.naver.com/item/main.naver?code=001940
